datetime,wind_offshore_mwh,wind_onshore_mwh,solar_mwh
2020-12-31 23:00:00+00:00,383.0,3936.75,1.0
2021-01-01 00:00:00+00:00,394.5,3536.5,1.0
2021-01-01 01:00:00+00:00,305.25,3204.5,1.0
2021-01-01 02:00:00+00:00,319.25,2775.0,1.0
2021-01-01 03:00:00+00:00,296.25,2469.25,1.0
2021-01-01 04:00:00+00:00,432.0,2124.75,1.0
2021-01-01 05:00:00+00:00,510.25,2013.75,1.0
2021-01-01 06:00:00+00:00,389.25,1969.75,1.25
2021-01-01 07:00:00+00:00,359.5,2072.75,191.75
2021-01-01 08:00:00+00:00,248.25,2122.5,1335.25
2021-01-01 09:00:00+00:00,446.75,1913.0,2939.5
2021-01-01 10:00:00+00:00,557.5,1617.75,4215.75
2021-01-01 11:00:00+00:00,668.75,1306.75,4762.25
2021-01-01 12:00:00+00:00,836.25,1138.5,4152.75
2021-01-01 13:00:00+00:00,800.25,1231.5,2657.0
2021-01-01 14:00:00+00:00,668.25,1548.75,910.25
2021-01-01 15:00:00+00:00,832.5,2136.25,42.5
2021-01-01 16:00:00+00:00,751.5,2917.75,1.0
2021-01-01 17:00:00+00:00,700.25,3548.5,1.0
2021-01-01 18:00:00+00:00,778.25,3912.25,1.0
2021-01-01 19:00:00+00:00,723.25,4179.25,1.0
2021-01-01 20:00:00+00:00,642.25,4385.5,1.0
2021-01-01 21:00:00+00:00,841.0,4658.75,1.0
2021-01-01 22:00:00+00:00,590.0,4601.5,1.0
2021-01-01 23:00:00+00:00,424.5,4502.5,1.0
2021-01-02 00:00:00+00:00,432.5,4310.75,1.0
2021-01-02 01:00:00+00:00,562.25,4087.25,1.0
2021-01-02 02:00:00+00:00,405.75,4069.5,1.0
2021-01-02 03:00:00+00:00,317.0,3964.0,1.0
2021-01-02 04:00:00+00:00,389.0,3592.5,1.0
2021-01-02 05:00:00+00:00,507.25,3298.0,1.0
2021-01-02 06:00:00+00:00,621.0,2947.25,1.0
2021-01-02 07:00:00+00:00,452.25,2665.0,155.75
2021-01-02 08:00:00+00:00,348.5,2273.75,985.5
2021-01-02 09:00:00+00:00,287.25,1740.75,2177.0
2021-01-02 10:00:00+00:00,277.25,1309.25,3274.5
2021-01-02 11:00:00+00:00,298.75,1003.0,3663.75
2021-01-02 12:00:00+00:00,264.75,907.5,3023.75
2021-01-02 13:00:00+00:00,237.0,1085.25,1755.25
2021-01-02 14:00:00+00:00,384.0,1363.0,578.75
2021-01-02 15:00:00+00:00,515.5,1726.0,23.5
2021-01-02 16:00:00+00:00,736.5,2131.0,1.0
2021-01-02 17:00:00+00:00,1099.25,2761.25,1.0
2021-01-02 18:00:00+00:00,1297.25,3256.75,1.0
2021-01-02 19:00:00+00:00,1413.0,3632.25,1.0
2021-01-02 20:00:00+00:00,1533.25,4116.5,1.0
2021-01-02 21:00:00+00:00,1768.25,4828.5,1.0
2021-01-02 22:00:00+00:00,2437.5,5611.75,1.0
2021-01-02 23:00:00+00:00,2755.5,6538.25,1.0
2021-01-03 00:00:00+00:00,2730.25,7488.25,1.0
2021-01-03 01:00:00+00:00,3219.75,8354.0,1.0
2021-01-03 02:00:00+00:00,3552.75,9128.5,1.0
2021-01-03 03:00:00+00:00,3781.0,9938.25,1.0
2021-01-03 04:00:00+00:00,4606.75,11089.25,1.0
2021-01-03 05:00:00+00:00,4947.25,12290.25,1.0
2021-01-03 06:00:00+00:00,4923.5,13430.25,1.25
2021-01-03 07:00:00+00:00,5077.5,13789.5,85.0
2021-01-03 08:00:00+00:00,5523.0,14115.75,302.5
2021-01-03 09:00:00+00:00,6073.5,14288.25,864.0
2021-01-03 10:00:00+00:00,5982.25,14833.75,1355.75
2021-01-03 11:00:00+00:00,5765.75,15211.0,1499.25
2021-01-03 12:00:00+00:00,4935.5,15915.5,1283.0
2021-01-03 13:00:00+00:00,4753.5,16611.75,804.25
2021-01-03 14:00:00+00:00,4184.0,16802.0,309.0
2021-01-03 15:00:00+00:00,4189.5,17240.5,18.25
2021-01-03 16:00:00+00:00,3995.75,17299.5,1.0
2021-01-03 17:00:00+00:00,3817.75,17257.25,1.0
2021-01-03 18:00:00+00:00,3560.5,17001.5,1.0
2021-01-03 19:00:00+00:00,3558.5,16596.75,1.0
2021-01-03 20:00:00+00:00,3557.0,15615.0,1.0
2021-01-03 21:00:00+00:00,3550.0,14476.75,1.0
2021-01-03 22:00:00+00:00,3553.5,14069.0,1.0
2021-01-03 23:00:00+00:00,3550.0,13721.0,1.0
2021-01-04 00:00:00+00:00,3552.75,13421.25,1.0
2021-01-04 01:00:00+00:00,3548.25,13240.0,1.0
2021-01-04 02:00:00+00:00,3553.0,13025.0,1.0
2021-01-04 03:00:00+00:00,3555.75,12748.5,1.0
2021-01-04 04:00:00+00:00,3543.75,12444.0,1.0
2021-01-04 05:00:00+00:00,3627.75,12450.75,1.0
2021-01-04 06:00:00+00:00,4231.25,11779.5,1.25
2021-01-04 07:00:00+00:00,5230.0,11060.25,99.75
2021-01-04 08:00:00+00:00,5397.25,10618.75,279.25
2021-01-04 09:00:00+00:00,5832.25,10244.25,718.0
2021-01-04 10:00:00+00:00,5783.25,10303.25,1051.25
2021-01-04 11:00:00+00:00,5702.5,10389.0,1160.0
2021-01-04 12:00:00+00:00,5497.25,10467.5,1011.0
2021-01-04 13:00:00+00:00,5728.0,10630.25,665.0
2021-01-04 14:00:00+00:00,5760.5,10738.25,215.5
2021-01-04 15:00:00+00:00,5761.0,10807.5,8.5
2021-01-04 16:00:00+00:00,5862.25,10753.25,1.0
2021-01-04 17:00:00+00:00,5867.5,10597.0,1.0
2021-01-04 18:00:00+00:00,5833.0,10466.0,1.0
2021-01-04 19:00:00+00:00,5889.5,10140.5,1.0
2021-01-04 20:00:00+00:00,5940.75,9616.0,1.0
2021-01-04 21:00:00+00:00,5952.0,9124.75,1.0
2021-01-04 22:00:00+00:00,6014.0,9085.75,1.0
2021-01-04 23:00:00+00:00,6011.5,9123.75,1.0
2021-01-05 00:00:00+00:00,5800.0,9100.75,1.0
2021-01-05 01:00:00+00:00,5378.25,9176.0,1.0
2021-01-05 02:00:00+00:00,5377.25,9213.0,1.0
2021-01-05 03:00:00+00:00,5363.75,9158.25,1.0
2021-01-05 04:00:00+00:00,5369.75,9094.0,1.0
2021-01-05 05:00:00+00:00,5364.75,9391.75,1.0
2021-01-05 06:00:00+00:00,5355.25,9116.0,1.5
2021-01-05 07:00:00+00:00,5619.0,8864.0,99.0
2021-01-05 08:00:00+00:00,5843.75,8640.75,348.25
2021-01-05 09:00:00+00:00,6309.25,8676.0,799.75
2021-01-05 10:00:00+00:00,6317.5,8520.25,1184.75
2021-01-05 11:00:00+00:00,6286.5,8763.75,1302.75
2021-01-05 12:00:00+00:00,6226.5,9145.25,1130.75
2021-01-05 13:00:00+00:00,6147.25,9818.5,708.75
2021-01-05 14:00:00+00:00,6152.0,10002.0,249.75
2021-01-05 15:00:00+00:00,6107.0,10086.0,11.75
2021-01-05 16:00:00+00:00,6107.5,10258.0,1.25
2021-01-05 17:00:00+00:00,6067.75,10147.0,1.0
2021-01-05 18:00:00+00:00,5938.25,10114.75,1.0
2021-01-05 19:00:00+00:00,6024.5,9879.5,1.0
2021-01-05 20:00:00+00:00,5859.75,9949.25,1.0
2021-01-05 21:00:00+00:00,5523.25,9982.75,1.0
2021-01-05 22:00:00+00:00,5353.0,10085.5,1.0
2021-01-05 23:00:00+00:00,5152.5,9793.75,1.0
2021-01-06 00:00:00+00:00,4979.25,9555.5,1.0
2021-01-06 01:00:00+00:00,4817.75,9314.75,1.0
2021-01-06 02:00:00+00:00,4749.75,8992.5,1.0
2021-01-06 03:00:00+00:00,4750.0,8217.5,1.0
2021-01-06 04:00:00+00:00,4480.0,7593.5,1.0
2021-01-06 05:00:00+00:00,4808.25,7001.0,1.0
2021-01-06 06:00:00+00:00,4703.75,6359.25,1.75
2021-01-06 07:00:00+00:00,4747.75,6013.0,98.75
2021-01-06 08:00:00+00:00,4296.25,5517.75,359.5
2021-01-06 09:00:00+00:00,3894.75,4623.0,906.25
2021-01-06 10:00:00+00:00,3660.0,4026.0,1354.25
2021-01-06 11:00:00+00:00,3789.0,3865.75,1518.0
2021-01-06 12:00:00+00:00,3537.25,3847.75,1357.25
2021-01-06 13:00:00+00:00,3215.75,4109.5,921.0
2021-01-06 14:00:00+00:00,3009.5,4208.5,354.5
2021-01-06 15:00:00+00:00,3113.25,4309.5,23.25
2021-01-06 16:00:00+00:00,3179.5,4405.5,1.0
2021-01-06 17:00:00+00:00,2897.25,4443.0,1.0
2021-01-06 18:00:00+00:00,2455.25,4342.0,1.0
2021-01-06 19:00:00+00:00,2148.0,4253.5,1.0
2021-01-06 20:00:00+00:00,2016.0,4419.0,1.0
2021-01-06 21:00:00+00:00,1860.75,4666.25,1.0
2021-01-06 22:00:00+00:00,1695.25,4731.0,1.0
2021-01-06 23:00:00+00:00,1334.75,4732.0,1.0
2021-01-07 00:00:00+00:00,1108.5,4942.25,1.0
2021-01-07 01:00:00+00:00,1096.25,4953.0,1.0
2021-01-07 02:00:00+00:00,1166.25,5114.5,1.0
2021-01-07 03:00:00+00:00,1199.0,5231.75,1.0
2021-01-07 04:00:00+00:00,1222.75,5272.75,1.0
2021-01-07 05:00:00+00:00,1168.5,5221.0,1.0
2021-01-07 06:00:00+00:00,1136.75,4945.75,1.5
2021-01-07 07:00:00+00:00,1201.0,4742.0,111.5
2021-01-07 08:00:00+00:00,1162.75,4680.5,330.25
2021-01-07 09:00:00+00:00,936.5,4808.25,907.25
2021-01-07 10:00:00+00:00,855.25,4830.25,1517.25
2021-01-07 11:00:00+00:00,772.0,4784.75,1787.25
2021-01-07 12:00:00+00:00,764.5,4643.0,1607.25
2021-01-07 13:00:00+00:00,727.75,4288.0,1108.75
2021-01-07 14:00:00+00:00,771.5,4078.25,454.25
2021-01-07 15:00:00+00:00,838.0,4417.0,35.75
2021-01-07 16:00:00+00:00,888.5,4875.5,1.0
2021-01-07 17:00:00+00:00,1063.5,5489.0,1.0
2021-01-07 18:00:00+00:00,1028.0,5706.0,1.0
2021-01-07 19:00:00+00:00,937.25,5700.75,1.0
2021-01-07 20:00:00+00:00,890.0,5564.0,1.0
2021-01-07 21:00:00+00:00,797.25,5493.5,1.0
2021-01-07 22:00:00+00:00,845.5,5490.5,1.0
2021-01-07 23:00:00+00:00,855.0,5485.25,1.0
2021-01-08 00:00:00+00:00,812.75,5293.0,1.0
2021-01-08 01:00:00+00:00,862.25,5118.0,1.0
2021-01-08 02:00:00+00:00,910.5,5107.75,1.0
2021-01-08 03:00:00+00:00,843.5,5164.0,1.0
2021-01-08 04:00:00+00:00,821.0,5031.25,1.0
2021-01-08 05:00:00+00:00,837.0,4867.0,1.0
2021-01-08 06:00:00+00:00,1048.25,4662.0,1.5
2021-01-08 07:00:00+00:00,1112.0,4379.5,91.5
2021-01-08 08:00:00+00:00,1026.75,3970.5,451.75
2021-01-08 09:00:00+00:00,1129.0,3601.75,1158.5
2021-01-08 10:00:00+00:00,1067.5,3410.0,1738.5
2021-01-08 11:00:00+00:00,957.25,3321.0,1935.25
2021-01-08 12:00:00+00:00,918.0,3229.5,1747.5
2021-01-08 13:00:00+00:00,1022.0,3090.25,1213.25
2021-01-08 14:00:00+00:00,1104.0,3115.25,517.0
2021-01-08 15:00:00+00:00,1185.25,3319.75,49.25
2021-01-08 16:00:00+00:00,1259.25,3807.75,1.0
2021-01-08 17:00:00+00:00,1086.5,4129.25,1.0
2021-01-08 18:00:00+00:00,858.25,4146.0,1.0
2021-01-08 19:00:00+00:00,624.5,4114.5,1.0
2021-01-08 20:00:00+00:00,693.25,4035.5,1.0
2021-01-08 21:00:00+00:00,651.25,3883.5,1.0
2021-01-08 22:00:00+00:00,647.75,3841.25,1.0
2021-01-08 23:00:00+00:00,564.75,3785.0,1.0
2021-01-09 00:00:00+00:00,529.0,3712.0,1.0
2021-01-09 01:00:00+00:00,449.25,3709.5,1.0
2021-01-09 02:00:00+00:00,389.0,3731.75,1.0
2021-01-09 03:00:00+00:00,340.0,3756.25,1.0
2021-01-09 04:00:00+00:00,385.75,3643.75,1.0
2021-01-09 05:00:00+00:00,237.25,3572.25,1.0
2021-01-09 06:00:00+00:00,241.0,3220.5,1.5
2021-01-09 07:00:00+00:00,347.0,2895.75,117.5
2021-01-09 08:00:00+00:00,366.5,2543.25,685.5
2021-01-09 09:00:00+00:00,351.25,2131.0,1864.0
2021-01-09 10:00:00+00:00,254.75,1791.25,2987.75
2021-01-09 11:00:00+00:00,234.75,1594.5,3380.25
2021-01-09 12:00:00+00:00,173.5,1632.25,3034.5
2021-01-09 13:00:00+00:00,159.75,1567.25,2128.0
2021-01-09 14:00:00+00:00,123.25,1526.0,905.0
2021-01-09 15:00:00+00:00,145.5,1518.5,88.25
2021-01-09 16:00:00+00:00,155.25,1594.25,1.0
2021-01-09 17:00:00+00:00,187.5,1704.5,1.0
2021-01-09 18:00:00+00:00,201.25,1641.0,1.0
2021-01-09 19:00:00+00:00,234.5,1670.75,1.0
2021-01-09 20:00:00+00:00,282.5,1709.5,1.0
2021-01-09 21:00:00+00:00,553.25,1573.25,1.0
2021-01-09 22:00:00+00:00,826.75,1564.0,1.0
2021-01-09 23:00:00+00:00,1287.75,1721.25,1.0
2021-01-10 00:00:00+00:00,1664.5,1878.5,1.0
2021-01-10 01:00:00+00:00,2096.5,2196.0,1.0
2021-01-10 02:00:00+00:00,2566.5,2196.25,1.0
2021-01-10 03:00:00+00:00,3125.75,2272.25,1.0
2021-01-10 04:00:00+00:00,3404.5,2360.5,1.0
2021-01-10 05:00:00+00:00,3659.0,2762.75,1.0
2021-01-10 06:00:00+00:00,3741.0,3284.0,1.75
2021-01-10 07:00:00+00:00,4027.5,3844.5,149.25
2021-01-10 08:00:00+00:00,4123.75,4462.25,1205.0
2021-01-10 09:00:00+00:00,4391.5,5170.0,3006.25
2021-01-10 10:00:00+00:00,4580.5,5673.5,4781.5
2021-01-10 11:00:00+00:00,4903.5,5979.5,6073.0
2021-01-10 12:00:00+00:00,5038.25,6420.0,6242.75
2021-01-10 13:00:00+00:00,4850.25,6957.5,4661.25
2021-01-10 14:00:00+00:00,4336.75,7933.0,2099.5
2021-01-10 15:00:00+00:00,3552.0,9438.25,221.5
2021-01-10 16:00:00+00:00,3537.75,11074.0,1.25
2021-01-10 17:00:00+00:00,2984.25,11901.0,1.0
2021-01-10 18:00:00+00:00,2648.0,12447.25,1.0
2021-01-10 19:00:00+00:00,2299.0,12781.5,1.0
2021-01-10 20:00:00+00:00,2251.0,12421.5,1.0
2021-01-10 21:00:00+00:00,2399.75,11831.25,1.0
2021-01-10 22:00:00+00:00,2877.75,12115.5,1.0
2021-01-10 23:00:00+00:00,3860.25,12100.25,1.0
2021-01-11 00:00:00+00:00,5632.5,12509.0,1.0
2021-01-11 01:00:00+00:00,6192.0,13030.75,1.0
2021-01-11 02:00:00+00:00,6224.25,13801.75,1.0
2021-01-11 03:00:00+00:00,6243.25,14793.75,1.0
2021-01-11 04:00:00+00:00,6295.75,15703.75,1.0
2021-01-11 05:00:00+00:00,5923.25,17249.0,1.0
2021-01-11 06:00:00+00:00,5548.0,18569.75,1.75
2021-01-11 07:00:00+00:00,5531.75,19564.0,187.0
2021-01-11 08:00:00+00:00,5216.5,20279.5,1399.25
2021-01-11 09:00:00+00:00,5147.25,20495.0,3089.0
2021-01-11 10:00:00+00:00,5181.5,20894.0,4212.0
2021-01-11 11:00:00+00:00,4942.75,21694.5,4332.0
2021-01-11 12:00:00+00:00,4733.75,22585.25,4018.0
2021-01-11 13:00:00+00:00,4733.25,23250.25,2993.5
2021-01-11 14:00:00+00:00,4735.5,24590.75,1237.25
2021-01-11 15:00:00+00:00,4465.0,26308.25,155.75
2021-01-11 16:00:00+00:00,4249.75,27785.25,1.0
2021-01-11 17:00:00+00:00,4250.0,29142.25,1.0
2021-01-11 18:00:00+00:00,3822.0,30201.0,1.0
2021-01-11 19:00:00+00:00,3801.25,31446.5,1.0
2021-01-11 20:00:00+00:00,3799.5,32323.75,1.0
2021-01-11 21:00:00+00:00,3989.5,31658.0,1.0
2021-01-11 22:00:00+00:00,4077.75,32445.0,1.0
2021-01-11 23:00:00+00:00,4715.0,33042.0,1.0
2021-01-12 00:00:00+00:00,4632.25,33568.5,1.0
2021-01-12 01:00:00+00:00,3703.0,32875.75,1.0
2021-01-12 02:00:00+00:00,3602.0,31622.25,1.0
2021-01-12 03:00:00+00:00,3236.5,30201.5,1.0
2021-01-12 04:00:00+00:00,3080.0,29222.25,1.0
2021-01-12 05:00:00+00:00,3193.75,27982.5,1.0
2021-01-12 06:00:00+00:00,3863.5,25264.0,1.75
2021-01-12 07:00:00+00:00,4091.75,23150.25,104.25
2021-01-12 08:00:00+00:00,4586.25,21522.75,442.25
2021-01-12 09:00:00+00:00,5377.75,20204.5,1158.75
2021-01-12 10:00:00+00:00,5732.0,19387.25,1934.0
2021-01-12 11:00:00+00:00,6056.75,19992.0,2455.0
2021-01-12 12:00:00+00:00,5977.25,21140.25,2477.5
2021-01-12 13:00:00+00:00,5950.25,21144.75,1841.25
2021-01-12 14:00:00+00:00,5963.5,20983.0,844.5
2021-01-12 15:00:00+00:00,6045.75,21620.25,78.0
2021-01-12 16:00:00+00:00,6207.75,22093.75,1.0
2021-01-12 17:00:00+00:00,5982.5,23294.75,1.0
2021-01-12 18:00:00+00:00,6157.5,23690.25,1.0
2021-01-12 19:00:00+00:00,5898.0,24244.5,1.0
2021-01-12 20:00:00+00:00,5708.0,24588.0,1.0
2021-01-12 21:00:00+00:00,5971.25,23553.5,1.0
2021-01-12 22:00:00+00:00,6164.75,23227.5,1.0
2021-01-12 23:00:00+00:00,6211.25,23271.5,1.0
2021-01-13 00:00:00+00:00,6167.25,22880.5,1.0
2021-01-13 01:00:00+00:00,6218.5,23296.25,1.0
2021-01-13 02:00:00+00:00,6201.0,23958.75,1.0
2021-01-13 03:00:00+00:00,6074.75,24429.5,1.0
2021-01-13 04:00:00+00:00,6242.25,24738.25,1.0
2021-01-13 05:00:00+00:00,6028.0,25596.75,1.0
2021-01-13 06:00:00+00:00,6368.0,26306.5,2.25
2021-01-13 07:00:00+00:00,6510.0,26843.25,176.0
2021-01-13 08:00:00+00:00,6530.75,27193.5,1384.75
2021-01-13 09:00:00+00:00,6465.5,28752.5,3036.25
2021-01-13 10:00:00+00:00,6406.5,30290.75,4324.25
2021-01-13 11:00:00+00:00,6260.75,31484.0,4879.75
2021-01-13 12:00:00+00:00,6237.0,32650.75,4516.25
2021-01-13 13:00:00+00:00,6172.0,33348.5,3177.5
2021-01-13 14:00:00+00:00,5719.5,33398.75,1288.75
2021-01-13 15:00:00+00:00,5427.0,34023.0,120.0
2021-01-13 16:00:00+00:00,5243.75,33739.25,1.0
2021-01-13 17:00:00+00:00,5080.75,32718.25,1.0
2021-01-13 18:00:00+00:00,5203.25,31540.75,1.0
2021-01-13 19:00:00+00:00,5293.75,30519.0,1.0
2021-01-13 20:00:00+00:00,4899.25,29548.0,1.0
2021-01-13 21:00:00+00:00,5185.25,28010.75,1.0
2021-01-13 22:00:00+00:00,5925.0,28243.75,1.0
2021-01-13 23:00:00+00:00,6241.5,28281.25,1.0
2021-01-14 00:00:00+00:00,5669.5,28057.5,1.0
2021-01-14 01:00:00+00:00,5525.5,26424.75,1.0
2021-01-14 02:00:00+00:00,5828.0,24318.25,1.0
2021-01-14 03:00:00+00:00,5098.0,21882.0,1.0
2021-01-14 04:00:00+00:00,4593.0,19444.5,1.0
2021-01-14 05:00:00+00:00,4169.0,16680.0,1.0
2021-01-14 06:00:00+00:00,3522.0,13820.25,2.75
2021-01-14 07:00:00+00:00,2786.5,10925.75,106.25
2021-01-14 08:00:00+00:00,2481.5,8668.5,676.75
2021-01-14 09:00:00+00:00,2198.5,7007.0,1525.75
2021-01-14 10:00:00+00:00,1923.25,5876.25,2237.5
2021-01-14 11:00:00+00:00,1529.75,5135.5,2578.0
2021-01-14 12:00:00+00:00,1277.25,4515.5,2388.0
2021-01-14 13:00:00+00:00,1182.25,4099.25,1639.75
2021-01-14 14:00:00+00:00,1147.25,4071.5,693.5
2021-01-14 15:00:00+00:00,1279.0,4550.75,66.75
2021-01-14 16:00:00+00:00,1610.25,5395.0,1.0
2021-01-14 17:00:00+00:00,1616.25,5950.75,1.0
2021-01-14 18:00:00+00:00,1318.75,5863.0,1.0
2021-01-14 19:00:00+00:00,1049.0,6018.0,1.0
2021-01-14 20:00:00+00:00,829.25,6438.0,1.0
2021-01-14 21:00:00+00:00,695.75,6605.25,1.0
2021-01-14 22:00:00+00:00,747.0,6764.75,1.0
2021-01-14 23:00:00+00:00,788.5,7104.75,1.0
2021-01-15 00:00:00+00:00,698.5,7343.0,1.0
2021-01-15 01:00:00+00:00,986.0,7236.25,1.0
2021-01-15 02:00:00+00:00,1314.0,7240.0,1.0
2021-01-15 03:00:00+00:00,1530.75,7085.0,1.0
2021-01-15 04:00:00+00:00,2342.25,7162.25,1.0
2021-01-15 05:00:00+00:00,2621.25,7132.5,1.0
2021-01-15 06:00:00+00:00,2000.25,6993.25,2.75
2021-01-15 07:00:00+00:00,1730.5,6736.0,206.5
2021-01-15 08:00:00+00:00,1594.75,6210.75,1270.25
2021-01-15 09:00:00+00:00,1202.5,5722.25,2778.5
2021-01-15 10:00:00+00:00,733.5,5355.75,4084.0
2021-01-15 11:00:00+00:00,564.25,5595.5,4584.75
2021-01-15 12:00:00+00:00,486.5,6190.0,4176.75
2021-01-15 13:00:00+00:00,488.75,6568.0,2952.25
2021-01-15 14:00:00+00:00,404.0,6678.75,1305.75
2021-01-15 15:00:00+00:00,306.25,6584.75,178.5
2021-01-15 16:00:00+00:00,355.5,6089.0,1.0
2021-01-15 17:00:00+00:00,339.5,5460.0,1.0
2021-01-15 18:00:00+00:00,332.0,5010.0,1.0
2021-01-15 19:00:00+00:00,306.25,4352.0,1.0
2021-01-15 20:00:00+00:00,268.75,3805.0,1.0
2021-01-15 21:00:00+00:00,322.0,3545.5,1.0
2021-01-15 22:00:00+00:00,347.0,3406.5,1.0
2021-01-15 23:00:00+00:00,304.75,3419.0,1.0
2021-01-16 00:00:00+00:00,316.0,3566.5,1.0
2021-01-16 01:00:00+00:00,334.75,3463.25,1.0
2021-01-16 02:00:00+00:00,371.75,3435.0,1.0
2021-01-16 03:00:00+00:00,386.0,3619.25,1.0
2021-01-16 04:00:00+00:00,451.75,3733.25,1.0
2021-01-16 05:00:00+00:00,483.75,3727.5,1.0
2021-01-16 06:00:00+00:00,483.25,3848.75,3.0
2021-01-16 07:00:00+00:00,599.25,4004.75,99.75
2021-01-16 08:00:00+00:00,1144.5,3841.75,668.75
2021-01-16 09:00:00+00:00,1557.25,3901.5,1729.75
2021-01-16 10:00:00+00:00,2123.5,4319.5,2608.25
2021-01-16 11:00:00+00:00,3151.75,4896.0,3164.25
2021-01-16 12:00:00+00:00,3846.0,5092.5,2964.75
2021-01-16 13:00:00+00:00,4400.75,5007.25,2076.0
2021-01-16 14:00:00+00:00,5230.75,4571.5,905.75
2021-01-16 15:00:00+00:00,5690.5,4631.0,100.0
2021-01-16 16:00:00+00:00,5568.0,5089.0,1.0
2021-01-16 17:00:00+00:00,5581.5,5912.0,1.0
2021-01-16 18:00:00+00:00,4964.75,6021.0,1.0
2021-01-16 19:00:00+00:00,4753.25,5866.0,1.0
2021-01-16 20:00:00+00:00,4559.25,5826.5,1.0
2021-01-16 21:00:00+00:00,4194.0,5423.5,1.0
2021-01-16 22:00:00+00:00,3770.0,5006.25,1.0
2021-01-16 23:00:00+00:00,3352.75,4538.75,1.0
2021-01-17 00:00:00+00:00,3100.5,3894.25,1.0
2021-01-17 01:00:00+00:00,3178.0,3200.5,1.0
2021-01-17 02:00:00+00:00,3418.25,2551.0,1.0
2021-01-17 03:00:00+00:00,3551.5,2232.25,1.0
2021-01-17 04:00:00+00:00,3491.75,2271.75,1.0
2021-01-17 05:00:00+00:00,3526.0,2208.0,1.0
2021-01-17 06:00:00+00:00,3263.25,2379.75,3.25
2021-01-17 07:00:00+00:00,3131.25,2436.75,153.0
2021-01-17 08:00:00+00:00,2891.75,2442.5,888.75
2021-01-17 09:00:00+00:00,2453.25,2315.75,1732.0
2021-01-17 10:00:00+00:00,1919.75,2204.0,2578.75
2021-01-17 11:00:00+00:00,1618.25,2064.75,3113.25
2021-01-17 12:00:00+00:00,1299.5,2116.75,2942.0
2021-01-17 13:00:00+00:00,920.0,2104.75,2018.75
2021-01-17 14:00:00+00:00,984.25,2119.25,843.0
2021-01-17 15:00:00+00:00,1194.75,2287.5,71.0
2021-01-17 16:00:00+00:00,1344.0,2936.0,1.0
2021-01-17 17:00:00+00:00,1283.75,3770.25,1.0
2021-01-17 18:00:00+00:00,1611.25,4651.75,1.0
2021-01-17 19:00:00+00:00,1807.75,5471.75,1.0
2021-01-17 20:00:00+00:00,1722.0,6499.5,1.0
2021-01-17 21:00:00+00:00,2121.75,7109.75,1.0
2021-01-17 22:00:00+00:00,2444.25,7597.75,1.0
2021-01-17 23:00:00+00:00,2388.5,7969.25,1.0
2021-01-18 00:00:00+00:00,2521.5,8141.25,1.0
2021-01-18 01:00:00+00:00,2314.75,8247.5,1.0
2021-01-18 02:00:00+00:00,2312.5,8274.75,1.0
2021-01-18 03:00:00+00:00,2530.0,8402.25,1.0
2021-01-18 04:00:00+00:00,3094.0,9164.75,1.0
2021-01-18 05:00:00+00:00,3772.0,10176.25,1.0
2021-01-18 06:00:00+00:00,4534.0,11134.0,4.75
2021-01-18 07:00:00+00:00,5126.5,12001.0,110.75
2021-01-18 08:00:00+00:00,5478.25,12887.0,551.25
2021-01-18 09:00:00+00:00,5653.5,13797.25,1310.5
2021-01-18 10:00:00+00:00,5945.75,15413.75,2072.5
2021-01-18 11:00:00+00:00,6058.25,17112.25,2476.0
2021-01-18 12:00:00+00:00,5988.25,18686.75,2257.75
2021-01-18 13:00:00+00:00,6038.0,20100.75,1632.25
2021-01-18 14:00:00+00:00,5869.25,21472.0,758.25
2021-01-18 15:00:00+00:00,5763.25,22805.25,110.5
2021-01-18 16:00:00+00:00,5790.25,23873.25,1.0
2021-01-18 17:00:00+00:00,5651.5,25179.75,1.0
2021-01-18 18:00:00+00:00,5463.75,26012.25,1.0
2021-01-18 19:00:00+00:00,5253.0,26251.5,1.0
2021-01-18 20:00:00+00:00,5461.0,25907.75,1.0
2021-01-18 21:00:00+00:00,5539.75,25047.75,1.0
2021-01-18 22:00:00+00:00,5862.0,24820.25,1.0
2021-01-18 23:00:00+00:00,6156.75,24380.75,1.0
2021-01-19 00:00:00+00:00,6026.25,24199.25,1.0
2021-01-19 01:00:00+00:00,6165.0,23921.25,1.0
2021-01-19 02:00:00+00:00,5950.0,24329.75,1.0
2021-01-19 03:00:00+00:00,6011.5,24977.25,1.0
2021-01-19 04:00:00+00:00,5825.5,26175.5,1.0
2021-01-19 05:00:00+00:00,5463.5,28041.5,1.0
2021-01-19 06:00:00+00:00,5834.75,28734.5,5.25
2021-01-19 07:00:00+00:00,5189.0,29618.0,161.25
2021-01-19 08:00:00+00:00,4308.75,30116.5,959.25
2021-01-19 09:00:00+00:00,4196.25,30585.5,1795.75
2021-01-19 10:00:00+00:00,3998.75,30497.5,2250.25
2021-01-19 11:00:00+00:00,3514.25,30062.25,2275.5
2021-01-19 12:00:00+00:00,2795.5,29087.25,1843.25
2021-01-19 13:00:00+00:00,2730.0,28267.25,1196.25
2021-01-19 14:00:00+00:00,2804.25,27977.25,534.25
2021-01-19 15:00:00+00:00,3241.5,27567.25,84.25
2021-01-19 16:00:00+00:00,4049.5,27479.5,1.5
2021-01-19 17:00:00+00:00,4148.25,28375.5,1.0
