fold_id,period,prophet_MAE,A_price_only_MAE,B_plus_market_MAE,C_plus_weather_MAE,D_plus_geopolitical_MAE,E_plus_sentiment_MAE
73,BASELINE,22.618339512552012,14.30871674796461,4.276220295633067,5.887849781717051,10.58131310721754,11.44630334159254
74,BASELINE,43.29593204369718,54.06121658196622,36.59923051705533,24.009194601680576,27.974516142513096,30.105909575130283
75,BASELINE,34.72709719406214,39.62796084152308,27.77020088897791,21.887102763520147,22.831964175568487,17.85238138900843
76,BASELINE,5.016733024664035,2.2665783423708774,15.432527687005887,25.28261962120999,28.498048927240262,24.532089378290067
77,BASELINE,18.415520656037657,40.45984934561285,4.723989474702208,16.067355620789854,4.077540385651915,8.854435908723204
78,BASELINE,6.1673129444644275,4.3781792277767835,14.153018320135814,2.3624945526645007,0.5087836628482165,2.486117685370189
79,BASELINE,21.116241583316565,10.629392495662927,15.222255578548669,21.57796846917367,14.116145959408044,19.55876909783578
80,BASELINE,14.065730054630194,4.415192644344415,2.7656802728308776,8.047914464725409,1.7984485223425963,5.18080898071662
81,BASELINE,12.718355656473534,10.906861781270607,5.8730502136634755,5.165975571482079,2.68831682285537,5.308226109354393
82,BASELINE,10.29739390075217,5.865072148442167,1.6649989062546666,1.240363972782987,0.5964669162033971,2.933045285344022
83,BASELINE,27.607593803984187,30.455489844697453,8.770221977812312,6.107811241728328,11.842751770597957,0.31067112026836696
84,BASELINE,101.42616548063825,61.62724198820661,63.09734620573591,68.12283982756207,69.28647126677106,63.75858201506208
85,BASELINE,47.99952694980031,26.153274508394063,37.40074536410695,35.0725822171343,28.49775502292043,28.279848071016133
86,BASELINE,50.769756995856255,7.592415534674615,21.917570792853326,19.617861472784966,23.046532355963677,20.69011565369317
87,BASELINE,50.84626301884626,14.16203984379743,48.13778289914106,39.922059146165594,41.86004647374128,47.05067118763898
88,BASELINE,35.09591432468169,15.01467271701567,2.9264006222891084,8.314325848658157,10.917154828150345,1.8415551577401885
89,BASELINE,38.50674248933987,62.68568421602444,33.67974282503323,46.949827206136746,47.43496991396145,50.82692052126126
90,BASELINE,32.68387400340479,8.81210314464014,26.578156344408207,4.553451411241703,3.078515879625492,14.500472895616703
91,BASELINE,69.06291213684335,71.03414383583322,52.46441474609628,52.09490791015878,64.34598174743905,51.865736157229094
92,BASELINE,39.37381549801591,20.899229011199502,13.517761191985635,1.181005439422158,4.422491112091514,9.27375988040206
93,BASELINE,75.91491367652989,24.20231296852208,32.874592326432236,24.899441264420517,42.82849170997716,37.624382518082626
94,BASELINE,109.21766173034293,62.92736326842886,102.02440010696036,99.23415075927359,82.03487669616324,94.63588701873404
95,BASELINE,104.98989709546946,73.49917443921946,60.41472085645579,49.34426339795969,27.269102417735084,30.08078607252024
96,BASELINE,82.35561052752372,60.250021614559856,41.21156374407646,45.56016222430107,63.874485649594035,60.1990744252288
97,BASELINE,68.88086380771843,32.21302094272819,44.72732033542839,53.35790314487663,50.56529488376823,50.89868988804069
98,BASELINE,14.063713111350502,37.73063663429972,4.636957130959061,15.437747158477272,13.218577541778053,22.598011054465736
99,BASELINE,33.30904930317453,12.187766725659884,7.04182213032297,16.73901909077219,22.235063249707736,14.998161012769259
100,BASELINE,20.898547308171004,43.02009500714561,28.79345669003746,16.139096395695418,16.921976940357894,23.5187615320327
101,BASELINE,70.92902847863307,61.370980230342056,37.552464452754165,32.39295670128932,28.193833318720962,22.78430649376979
102,BASELINE,68.60301165467462,49.30453257447442,26.452170895397273,31.00347857361993,26.4548869598504,24.769942807018367
103,BASELINE,37.36214571255708,6.3321316744711424,5.0498263333413576,2.6927020047280763,11.745051095304248,1.21201200228667
104,BASELINE,13.428125328236359,8.427343421763641,23.689939552134735,13.322555595225555,22.048536353892548,22.13507276136325
105,BASELINE,67.00905832258577,56.96511014906282,59.33475002256746,59.819007720626544,57.24358972517366,60.696742858566
106,BASELINE,98.5137625484787,55.41968448451385,65.10100086024627,60.19851215175018,61.72936923793182,59.391196325334164
107,BASELINE,43.00377378901682,6.3577090307160375,6.676034073440647,19.52534018000803,7.1240817113801,10.074818710891819
108,BASELINE,25.15719918505357,40.244823734919294,37.200743000666364,23.902498643557294,32.76208905474351,25.72390584246324
109,BASELINE,16.21624826437536,14.114903697904907,5.877146968778931,15.897917995390259,26.137389430937134,24.192443141874634
110,BASELINE,16.31773000372696,10.324665123355864,4.830147797000883,20.519226604831697,13.8038409294014,25.897716575992586
111,BASELINE,39.859680140353746,17.336030924655503,14.562128031589097,9.2621898296848,4.1436767223849955,15.087305033542222
112,BASELINE,6.889902326520783,6.935787942949439,18.348127153459693,12.155298021379615,14.557151582780982,21.002925661150122
113,BASELINE,8.008673789312127,17.473277213384392,14.064732672979119,28.98541367273498,29.249495627691033,27.584483268071892
114,BASELINE,18.86781075886357,26.018847021375777,23.18846801212895,23.968341860090376,28.033224615369917,27.628463300977828
115,BASELINE,5.455276199503189,8.764547296686416,7.178538986368423,8.33243875868773,5.763141921834702,6.6635783232018895
116,BASELINE,13.141171599198515,13.121495807934934,18.891027594376737,12.86274775343054,17.727339411545927,12.237216437627012
117,BASELINE,3.632792335473198,3.308060091458458,0.01421342464556119,12.605668205298286,11.082170623816353,14.994347709692818
118,BASELINE,25.87293249551258,21.36646515313587,24.304436268248175,27.947863163389776,28.82076531831226,33.1351667064806
119,BASELINE,0.7524756867479354,23.96138758249989,14.445106454570201,28.215475030620006,22.898654885966685,30.15877527781239
120,BASELINE,3.692004717219099,12.095620668757185,21.46701577984117,22.786065615046248,29.615489519465193,28.200545824396833
121,BASELINE,25.40282545788149,13.595938784907858,13.896644694636862,13.100164515803854,0.6848515440716341,0.18800459606508468
122,BASELINE,15.332586701441372,17.448133166361416,22.924782689142788,18.449083502817714,21.736136372614467,20.27547448449191
123,BASELINE,11.241561772938581,16.130199549082903,11.470338938120989,8.82010471570888,4.228425142649797,10.275402185801653
124,BASELINE,37.8633605141395,32.63362895438608,29.85132419059214,26.75770961234507,22.794255365824075,28.607129206156106
