fold_id,period,date,actual,A_price_calendar_abs_err,B_plus_fundamentals_abs_err,C_plus_hormuz_abs_err,D_plus_interactions_abs_err
79,BASELINE,2023-07-04,85.12333333333333,16.252388796856167,17.311617692331808,17.311617692331808,13.946489444239191
80,BASELINE,2023-07-11,105.95791666666668,4.456801306481722,1.159335173529712,1.159335173529712,0.3134646563869836
81,BASELINE,2023-07-18,106.46458333333334,14.369576128220743,20.248028575478997,20.248028575478997,19.32352963586648
82,BASELINE,2023-07-25,104.15458333333332,4.739484602972908,7.5907317733480255,7.5907317733480255,7.341247669463712
83,BASELINE,2023-08-01,79.42791666666666,6.9705302385712,0.34099100269860116,0.34099100269860116,1.0258617183668406
84,BASELINE,2023-08-08,12.057083333333331,47.34062376861794,50.26892936241408,50.26892936241408,49.439783281787825
85,BASELINE,2023-08-15,93.55666666666669,7.02526798297751,8.38108390870866,8.38108390870866,8.989974940466283
86,BASELINE,2023-08-22,123.15208333333334,2.3327413982105014,11.366170413891524,11.366170413891524,11.529406710819629
87,BASELINE,2023-08-29,122.90375,4.681347878047319,1.5749898191792653,1.5749898191792653,2.7899247486158885
88,BASELINE,2023-09-05,103.54208333333334,7.728437369757259,3.2310525597692674,3.2310525597692674,3.29748923021927
89,BASELINE,2023-09-12,131.45416666666668,12.602142535456409,0.3615223284180047,0.3615223284180047,1.210311963225223
90,BASELINE,2023-09-19,37.5225,66.31947672554861,63.25919051925032,63.25919051925032,62.32917730467714
91,BASELINE,2023-09-26,128.765,26.626634131883407,28.139932004733268,28.139932004733268,29.311579929293103
92,BASELINE,2023-10-03,22.955,85.4855364384145,78.85312294753493,78.85312294753493,79.56332093504271
93,BASELINE,2023-10-10,112.38541666666669,0.04536300055960396,0.16350386911142323,0.16350386911142323,1.3438150736546106
94,BASELINE,2023-10-17,130.12416666666667,9.187800634763178,11.186190319737136,11.186190319737136,12.123511394946618
95,BASELINE,2023-10-24,117.98583333333332,1.8871813128289432,2.3086502991493916,2.3086502991493916,0.5155778103796109
96,BASELINE,2023-10-31,104.95,4.671208897879367,0.030893835138797954,0.030893835138797954,2.85836818915449
97,BASELINE,2023-11-07,99.74583333333334,12.205251549878,8.176116871077113,8.176116871077113,9.78333766677342
98,BASELINE,2023-11-14,65.50791666666667,35.56340207447609,34.642924268101595,34.642924268101595,33.487597079542226
99,BASELINE,2023-11-21,123.29833333333332,24.829136050597185,20.03867715051757,20.03867715051757,20.736878751897436
100,BASELINE,2023-11-28,121.94125,7.690819205010186,11.665630564426607,11.665630564426607,13.270993785522037
101,BASELINE,2023-12-05,114.3925,6.0062890747852435,4.010075495895791,4.010075495895791,11.090808065478242
102,BASELINE,2023-12-12,106.06208333333336,5.576877845669145,10.306592292177854,10.306592292177854,6.856905685520374
103,BASELINE,2023-12-19,76.28958333333334,10.38157013595007,13.8170302863209,13.8170302863209,12.863516777778031
104,BASELINE,2023-12-26,16.622083333333332,13.60661752062638,20.446027919921743,20.446027919921743,20.69636109058327
105,BASELINE,2024-01-02,53.07333333333333,0.1538785802610434,1.4273734428399507,1.4273734428399507,3.3581046092410034
106,BASELINE,2024-01-09,109.39458333333334,9.88694339837349,9.882211867209037,9.882211867209037,9.79669839097086
107,BASELINE,2024-01-16,101.13791666666668,6.391523334244297,10.068095576439802,10.068095576439802,10.494352112246887
108,BASELINE,2024-01-23,52.28458333333333,20.224539960619893,17.64872380182588,17.64872380182588,11.941729049844085
109,BASELINE,2024-01-30,77.96708333333333,7.608206010148365,3.685979682629579,3.685979682629579,4.23379778169253
110,BASELINE,2024-02-06,45.29291666666666,8.62574511311768,10.42423918097122,10.42423918097122,11.31264881457625
111,BASELINE,2024-02-13,72.22791666666667,10.736358665693572,8.126119833952998,8.126119833952998,7.73120634800928
112,BASELINE,2024-02-20,63.223333333333336,2.4298716800959212,0.8784263617561194,0.8784263617561194,0.6480172209266044
113,BASELINE,2024-02-27,73.83624999999999,7.748092226778283,9.995733251369515,9.995733251369515,9.133684513775279
114,BASELINE,2024-03-05,74.60125000000001,8.47741582262897,4.241566272209141,4.241566272209141,2.8201707484357286
115,BASELINE,2024-03-12,86.47083333333335,12.146235464020236,11.613641905681632,11.613641905681632,13.02767118308401
116,BASELINE,2024-03-19,81.56791666666666,5.459347305790146,6.298393823569413,6.298393823569413,4.711481092701433
117,BASELINE,2024-03-26,66.14458333333333,20.241590087787742,19.93760176642874,19.93760176642874,19.015186220993115
118,BASELINE,2024-04-02,33.35458333333333,21.25768907172295,22.316023170047927,22.316023170047927,23.52273037637992
119,BASELINE,2024-04-09,57.9925,24.804131299335303,25.558777095913946,25.558777095913946,25.931819271406134
120,BASELINE,2024-04-16,56.25791666666667,17.40754667237662,17.615870980040604,17.615870980040604,17.232883864566
121,BASELINE,2024-04-23,97.75833333333333,2.84343958645384,2.9675113433980727,2.9675113433980727,3.94109113105074
122,BASELINE,2024-04-30,69.38166666666667,18.135750806611895,16.708056812702225,16.708056812702225,13.15010764542781
123,BASELINE,2024-05-07,93.0375,1.8784780337281433,2.3642232491823307,2.3642232491823307,3.325667063802271
124,BASELINE,2024-05-14,27.682916666666667,36.13832907529786,35.26076095647531,35.26076095647531,35.015916794704935
125,BASELINE,2024-05-21,79.81333333333333,12.798923089400958,9.14200357601807,9.14200357601807,7.887940161597115
126,BASELINE,2024-05-28,90.75166666666668,17.082275763757835,15.954873022022284,15.954873022022284,15.76079057080942
127,BASELINE,2024-06-04,107.23166666666668,3.978304669446999,0.555289063272042,0.555289063272042,1.392634419261185
128,BASELINE,2024-06-11,61.63208333333333,38.07013400894205,34.45512184863216,34.45512184863216,34.87055092269999
129,BASELINE,2024-06-18,96.19833333333334,6.077416073387141,2.881830868635916,2.881830868635916,3.129670049053928
130,BASELINE,2024-06-25,75.59833333333333,19.96556315413258,19.22768745605886,19.22768745605886,18.637664720643485
131,BASELINE,2024-07-02,85.67666666666666,1.5355990520354226,7.966518887510745,7.966518887510745,7.319409457851123
132,BASELINE,2024-07-09,77.6925,8.017170984470283,12.676292852092914,12.676292852092914,11.801713868379096
133,BASELINE,2024-07-16,50.30125,31.47026607835847,31.209479156753936,31.209479156753936,31.157339862650907
134,BASELINE,2024-07-23,79.50708333333334,7.411923435021308,9.498960144387837,9.498960144387837,9.291034454920194
135,BASELINE,2024-07-30,77.24208333333333,2.0128086690672973,1.8523666570915651,1.8523666570915651,1.5906410293356714
136,BASELINE,2024-08-06,86.98,12.821188726632798,12.945646024869973,12.945646024869973,13.371857548954452
137,BASELINE,2024-08-13,99.73833333333332,10.645213136484102,6.085183680913374,6.085183680913374,6.538686343330383
138,BASELINE,2024-08-20,92.11208333333332,13.839337439134482,14.757919011029443,14.757919011029443,14.052607120433734
139,BASELINE,2024-08-27,90.89791666666667,7.003065727773674,9.994144887625211,9.994144887625211,10.149029490002377
140,BASELINE,2024-09-03,158.39208333333332,45.42498042265453,48.015592547428724,48.015592547428724,48.20767187001539
141,BASELINE,2024-09-10,59.03875,49.96182893842788,44.6412530797677,44.6412530797677,43.33041867445805
142,BASELINE,2024-09-17,88.89416666666666,1.5261006493009575,3.639587053145945,3.639587053145945,4.116239874693264
143,BASELINE,2024-09-24,91.7725,22.625881254198177,18.428107420232294,18.428107420232294,17.811291674999723
144,BASELINE,2024-10-01,67.835,9.852614832903164,1.4453553953169518,1.4453553953169518,0.38302187777163965
145,BASELINE,2024-10-08,91.31666666666666,10.301743853359284,3.650843637768446,3.650843637768446,2.3769761939922205
146,BASELINE,2024-10-15,94.99708333333332,3.1768894931618092,4.582257525573539,4.582257525573539,5.014459245507439
147,BASELINE,2024-10-22,103.01458333333332,18.19189875279413,14.664211294959529,14.664211294959529,15.341407055954178
148,BASELINE,2024-10-29,141.17791666666668,35.75809223957636,34.3243691685862,34.3243691685862,34.27749749476307
149,BASELINE,2024-11-05,164.785,44.81792930558019,51.74657227686278,51.74657227686278,54.03016312151564
150,BASELINE,2024-11-12,166.12291666666667,25.342127963304677,41.44319445420295,41.44319445420295,44.59909092947635
151,BASELINE,2024-11-19,123.9925,8.186872829925306,15.879800100659892,15.879800100659892,16.80235101773944
152,BASELINE,2024-11-26,112.74958333333332,37.97473227564741,36.30196406288569,36.30196406288569,35.85987945156384
153,BASELINE,2024-12-03,144.07208333333332,39.72166252585984,39.366332382041676,39.366332382041676,38.263241270939275
154,BASELINE,2024-12-10,149.92875,38.22742258046917,42.73065123618032,42.73065123618032,42.6326417417354
155,BASELINE,2024-12-17,86.30083333333333,14.998813469416518,4.931934013621287,4.931934013621287,8.142482594907804
156,BASELINE,2024-12-24,102.48625,48.04789511478251,37.51229504834576,37.51229504834576,35.559065465964224
157,BASELINE,2024-12-31,62.1025,28.745873631995245,28.051056600017738,28.051056600017738,31.01657023379726
158,BASELINE,2025-01-07,58.290416666666665,5.426566946253146,12.298701018793913,12.298701018793913,10.775987757506748
159,BASELINE,2025-01-14,126.8175,7.387392412454346,10.400074647031303,10.400074647031303,10.464057561174457
160,BASELINE,2025-01-21,168.45624999999998,43.26585642756149,35.5111041537846,35.5111041537846,35.885573894623036
161,BASELINE,2025-01-28,106.37416666666668,2.9559433028501587,5.326437102754056,5.326437102754056,2.7795147962500266
162,BASELINE,2025-02-04,142.41625,2.7064969916457358,1.1096609429664852,1.1096609429664852,2.1308156149513877
163,BASELINE,2025-02-11,120.01291666666668,3.645174399332518,3.5463146062939614,3.5463146062939614,3.5637123634797945
164,BASELINE,2025-02-18,132.45458333333332,17.369979468923304,14.44373188824207,14.44373188824207,13.230749455771644
165,BASELINE,2025-02-25,139.75625,42.39925560395589,40.231588776298366,40.231588776298366,40.194781763514726
166,BASELINE,2025-03-04,107.76625,3.47004653355404,1.2368904157879257,1.2368904157879257,3.2345004253891716
167,BASELINE,2025-03-11,125.2975,15.468872526452273,17.867573791105443,17.867573791105443,18.068405505317884
168,BASELINE,2025-03-18,90.14458333333334,16.602319871502843,12.928457819638908,12.928457819638908,11.593030848577357
169,BASELINE,2025-03-25,111.78000000000002,8.255325604820356,7.606973165366398,7.606973165366398,6.885588601494916
170,BASELINE,2025-04-01,94.21916666666668,11.899086716954756,8.478072182194424,8.478072182194424,9.051822313727058
171,BASELINE,2025-04-08,98.74625,6.7513680448693805,2.487062627314458,2.487062627314458,2.116227334424295
172,BASELINE,2025-04-15,70.04166666666667,27.428982600223137,24.404940629819123,24.404940629819123,24.968673432391356
173,BASELINE,2025-04-22,112.64208333333332,29.236807863201932,23.696276301635223,23.696276301635223,24.400038336947176
174,BASELINE,2025-04-29,73.20291666666667,18.243626527381352,11.676247209159513,11.676247209159513,12.394844367071428
175,BASELINE,2025-05-06,90.96291666666669,10.223680475164642,6.447719607366395,6.447719607366395,6.2644706304263025
176,BASELINE,2025-05-13,79.50416666666668,3.377510973093109,0.9340529130703885,0.9340529130703885,1.543944228192501
177,BASELINE,2025-05-20,91.14333333333332,3.962884945559182,1.2755324104946482,1.2755324104946482,0.40714342104197954
178,BASELINE,2025-05-27,61.84708333333333,16.096358006077168,20.810450480483823,20.810450480483823,21.96678498632562
179,BASELINE,2025-06-03,71.68666666666667,10.012680809260232,16.52419414453243,16.52419414453243,16.091541785828696
180,BASELINE,2025-06-10,54.1225,4.868350527404395,11.203395589298253,11.203395589298253,14.439651831850668
181,BASELINE,2025-06-17,84.645,3.704325366415702,0.06382808392251604,0.06382808392251604,0.1606125961899778
182,BASELINE,2025-06-24,47.219166666666666,16.279243069949125,21.24788159216679,21.24788159216679,20.91970745475814
183,BASELINE,2025-07-01,138.36458333333334,40.115117622694584,42.78593739860665,42.78593739860665,41.87093489298286
184,BASELINE,2025-07-08,90.0125,14.182682511759722,10.32985594612012,10.32985594612012,10.578034798661818
185,BASELINE,2025-07-15,90.82458333333334,2.952566483778128,3.24288865765827,3.24288865765827,3.894806316806225
186,BASELINE,2025-07-22,78.38083333333334,20.46993817775997,19.12680658859928,19.12680658859928,18.949826150566167
187,BASELINE,2025-07-29,76.9525,13.451179565704507,13.011980832230194,13.011980832230194,13.470527085768481
188,BASELINE,2025-08-05,36.04958333333334,36.42201647314868,36.99924276874662,36.99924276874662,35.47125261039624
189,BASELINE,2025-08-12,84.95291666666667,5.142201341707249,0.7173816948869245,0.7173816948869245,1.4107499013143894
190,BASELINE,2025-08-19,82.38708333333334,5.948669901252217,7.597577832086799,7.597577832086799,7.028520679898307
191,BASELINE,2025-08-26,99.78916666666667,12.555741672846025,13.599994084106328,13.599994084106328,12.824192431745615
192,BASELINE,2025-09-02,122.08791666666669,21.990322846563814,22.763313977744005,22.763313977744005,22.93176348460375
193,BASELINE,2025-09-09,142.45291666666665,24.833876294828457,30.21904024164789,30.21904024164789,29.84807553750153
