fold_id,period,variable,coef,pvalue
83,BASELINE,d_DCOILBRENTEU_lag2,-0.03568558475346683,0.9272526693946169
83,BASELINE,d_gpr_daily_lag2,0.040389216938992674,0.17668459492793986
83,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
84,BASELINE,d_ttf_eur_mwh_lag2,1.5064991115847706,3.660926936212524e-59
84,BASELINE,d_DCOILBRENTEU_lag2,-0.05926848529814356,0.8786717881421922
84,BASELINE,d_gpr_daily_lag2,0.03888303606566721,0.19188212206542943
84,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
85,BASELINE,d_ttf_eur_mwh_lag2,1.5065209227504899,6.606249778350909e-60
85,BASELINE,d_DCOILBRENTEU_lag2,-0.056793480096682725,0.8826735595937855
85,BASELINE,d_gpr_daily_lag2,0.040852484029878,0.16872283407725652
85,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
86,BASELINE,d_ttf_eur_mwh_lag2,1.5054178625343717,1.3957701853898315e-60
86,BASELINE,d_DCOILBRENTEU_lag2,-0.05019031205927439,0.8955367310893454
86,BASELINE,d_gpr_daily_lag2,0.04050143668842155,0.1695146369026045
86,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
87,BASELINE,d_ttf_eur_mwh_lag2,1.5054617663268737,2.2051097395851223e-61
87,BASELINE,d_DCOILBRENTEU_lag2,-0.04297853680980051,0.9099330945604909
87,BASELINE,d_gpr_daily_lag2,0.03866260970098472,0.18637853122404624
87,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
88,BASELINE,d_ttf_eur_mwh_lag2,1.5050435404780433,3.0541114092040804e-62
88,BASELINE,d_DCOILBRENTEU_lag2,-0.03835814434910753,0.9189833873682951
88,BASELINE,d_gpr_daily_lag2,0.03831082265773785,0.18720733839705073
88,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
89,BASELINE,d_ttf_eur_mwh_lag2,1.502195623350597,9.733797997928948e-63
89,BASELINE,d_DCOILBRENTEU_lag2,-0.019210908993670756,0.9591086648986077
89,BASELINE,d_gpr_daily_lag2,0.0369153069871194,0.2009102167292377
89,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
90,BASELINE,d_ttf_eur_mwh_lag2,1.5038943115138192,7.225213875935339e-64
90,BASELINE,d_DCOILBRENTEU_lag2,-0.02607897008965389,0.9440582264207679
90,BASELINE,d_gpr_daily_lag2,0.0374060505879139,0.19211003930178794
90,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
91,BASELINE,d_ttf_eur_mwh_lag2,1.506061048117723,1.472284474532446e-64
91,BASELINE,d_DCOILBRENTEU_lag2,-0.04179747435076554,0.9099926875115284
91,BASELINE,d_gpr_daily_lag2,0.03858254227058046,0.17659659558901997
91,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
92,BASELINE,d_ttf_eur_mwh_lag2,1.5060259866052952,1.7078728240457917e-65
92,BASELINE,d_DCOILBRENTEU_lag2,-0.036491410456451455,0.9206588503033438
92,BASELINE,d_gpr_daily_lag2,0.038947060864621436,0.1700043025807646
92,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
93,BASELINE,d_ttf_eur_mwh_lag2,1.5085068018869037,8.131028361669305e-66
93,BASELINE,d_DCOILBRENTEU_lag2,-0.05774289858662403,0.8746583854087486
93,BASELINE,d_gpr_daily_lag2,0.043363617134189805,0.12589897204023331
93,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
94,BASELINE,d_ttf_eur_mwh_lag2,1.509166998161862,9.469497549590655e-66
94,BASELINE,d_DCOILBRENTEU_lag2,-0.07195277804529847,0.8434637509376727
94,BASELINE,d_gpr_daily_lag2,0.03812506337863623,0.17379917317403515
94,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
95,BASELINE,d_ttf_eur_mwh_lag2,1.509725477546981,1.5195063806436446e-66
95,BASELINE,d_DCOILBRENTEU_lag2,-0.0686452634754044,0.8496450459120259
95,BASELINE,d_gpr_daily_lag2,0.03522852911440397,0.20497244618556842
95,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
96,BASELINE,d_ttf_eur_mwh_lag2,1.5107722095490237,2.093425461602735e-67
96,BASELINE,d_DCOILBRENTEU_lag2,-0.06262166797668482,0.8614388016495765
96,BASELINE,d_gpr_daily_lag2,0.0321436195976926,0.24295659277544335
96,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
97,BASELINE,d_ttf_eur_mwh_lag2,1.5078389126278113,1.9074517156230378e-67
97,BASELINE,d_DCOILBRENTEU_lag2,-0.05760425264523171,0.8724675783715427
97,BASELINE,d_gpr_daily_lag2,0.03182816576996599,0.24504876793016828
97,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
98,BASELINE,d_ttf_eur_mwh_lag2,1.5097127468453633,9.943384386403954e-69
98,BASELINE,d_DCOILBRENTEU_lag2,-0.05755448963098683,0.8714832527496923
98,BASELINE,d_gpr_daily_lag2,0.03156587452081885,0.24621730651356466
98,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
99,BASELINE,d_ttf_eur_mwh_lag2,1.5125539952038063,4.165008913107894e-70
99,BASELINE,d_DCOILBRENTEU_lag2,-0.05708056668018293,0.8710472315791731
99,BASELINE,d_gpr_daily_lag2,0.03014596078328605,0.26580669840642257
99,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
100,BASELINE,d_ttf_eur_mwh_lag2,1.5164185782707866,2.6025148043029166e-71
100,BASELINE,d_DCOILBRENTEU_lag2,-0.07890767247462299,0.8212061518945217
100,BASELINE,d_gpr_daily_lag2,0.0316887703170452,0.23950099699978977
100,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
101,BASELINE,d_ttf_eur_mwh_lag2,1.5123430778044862,4.0665036841803585e-71
101,BASELINE,d_DCOILBRENTEU_lag2,-0.07938606558076482,0.8193571420014023
101,BASELINE,d_gpr_daily_lag2,0.030183716976710018,0.2599262371052341
101,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
102,BASELINE,d_ttf_eur_mwh_lag2,1.5121752654725915,5.064227922707789e-72
102,BASELINE,d_DCOILBRENTEU_lag2,-0.07674093767455151,0.8241090098197086
102,BASELINE,d_gpr_daily_lag2,0.030531808043313412,0.2514516545153277
102,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
103,BASELINE,d_ttf_eur_mwh_lag2,1.512263308673667,7.254817899584404e-73
103,BASELINE,d_DCOILBRENTEU_lag2,-0.08220235807542833,0.8105384212998328
103,BASELINE,d_gpr_daily_lag2,0.03133186124225962,0.23646227616856297
103,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
104,BASELINE,d_ttf_eur_mwh_lag2,1.5144904589149777,1.579691421088114e-73
104,BASELINE,d_DCOILBRENTEU_lag2,-0.0635006669513631,0.8532180640490564
104,BASELINE,d_gpr_daily_lag2,0.028985715772982656,0.26997008068692896
104,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
105,BASELINE,d_ttf_eur_mwh_lag2,1.5150288694209642,3.0085689298625098e-74
105,BASELINE,d_DCOILBRENTEU_lag2,-0.05537431299786072,0.8719916358244253
105,BASELINE,d_gpr_daily_lag2,0.026709833357300847,0.3068843650698343
105,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
106,BASELINE,d_ttf_eur_mwh_lag2,1.5137449886943475,5.415697088812573e-75
106,BASELINE,d_DCOILBRENTEU_lag2,-0.07119267501045372,0.8342675194841778
106,BASELINE,d_gpr_daily_lag2,0.025923629429634158,0.31892011456099856
106,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
107,BASELINE,d_ttf_eur_mwh_lag2,1.5123328397462847,1.9148520070180001e-112
107,BASELINE,d_DCOILBRENTEU_lag2,-0.08196451449673806,0.8029273086195702
107,BASELINE,d_gpr_daily_lag2,0.025185761839499558,0.3297089999266113
107,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
108,BASELINE,d_ttf_eur_mwh_lag2,1.5118770474134735,2.6137116039395466e-76
108,BASELINE,d_DCOILBRENTEU_lag2,-0.08200457892365558,0.8074748930694644
108,BASELINE,d_gpr_daily_lag2,0.025561539218995923,0.31946552745188583
108,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
109,BASELINE,d_ttf_eur_mwh_lag2,1.5124133653816159,2.624489243485893e-77
109,BASELINE,d_DCOILBRENTEU_lag2,-0.07962816836718732,0.811697847648457
109,BASELINE,d_gpr_daily_lag2,0.02454797877391697,0.3363330694234946
109,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
110,BASELINE,d_ttf_eur_mwh_lag2,1.514512079953172,1.2221271430860476e-78
110,BASELINE,d_DCOILBRENTEU_lag2,-0.06826514298705835,0.8369799446306727
110,BASELINE,d_gpr_daily_lag2,0.0244549165347281,0.3353854987392272
110,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
111,BASELINE,d_ttf_eur_mwh_lag2,1.512623889734021,2.559335729386903e-79
111,BASELINE,d_DCOILBRENTEU_lag2,-0.07027420554489991,0.8312854417419556
111,BASELINE,d_gpr_daily_lag2,0.024354364500885576,0.3345848430923638
111,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
112,BASELINE,d_ttf_eur_mwh_lag2,1.5130123139779816,2.2806070395891018e-80
112,BASELINE,d_DCOILBRENTEU_lag2,-0.06934074514365451,0.8324593398707416
112,BASELINE,d_gpr_daily_lag2,0.02458145477329056,0.32709273903794456
112,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
113,BASELINE,d_ttf_eur_mwh_lag2,1.51304314799957,3.135047218225611e-81
113,BASELINE,d_DCOILBRENTEU_lag2,-0.07305987885550708,0.8227856661444898
113,BASELINE,d_gpr_daily_lag2,0.024133256854470233,0.3330945166688337
113,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
114,BASELINE,d_ttf_eur_mwh_lag2,1.5121957102197623,4.382332265137236e-82
114,BASELINE,d_DCOILBRENTEU_lag2,-0.07053036110554237,0.8278312457829178
114,BASELINE,d_gpr_daily_lag2,0.024159268009598646,0.3297473857974452
114,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
115,BASELINE,d_ttf_eur_mwh_lag2,1.5129642043156155,2.7972134057558445e-83
115,BASELINE,d_DCOILBRENTEU_lag2,-0.06630673597543857,0.8366749097990853
115,BASELINE,d_gpr_daily_lag2,0.023674023189430977,0.3367869833073741
115,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
116,BASELINE,d_ttf_eur_mwh_lag2,1.512717476226978,3.2532564514184074e-84
116,BASELINE,d_DCOILBRENTEU_lag2,-0.06577431272792743,0.8370660762893951
116,BASELINE,d_gpr_daily_lag2,0.023331961377385677,0.34094081180799884
116,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
117,BASELINE,d_ttf_eur_mwh_lag2,1.5136369392875109,2.164420608954804e-85
117,BASELINE,d_DCOILBRENTEU_lag2,-0.06253434662579373,0.8438506556774624
117,BASELINE,d_gpr_daily_lag2,0.023769703496954904,0.32982114843563004
117,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
118,BASELINE,d_ttf_eur_mwh_lag2,1.5162971532580605,9.945524020003828e-87
118,BASELINE,d_DCOILBRENTEU_lag2,-0.061039647167316066,0.8467502138907523
118,BASELINE,d_gpr_daily_lag2,0.022644674594369904,0.35034373551745757
118,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
119,BASELINE,d_ttf_eur_mwh_lag2,1.5169167615566836,8.361058601164705e-88
119,BASELINE,d_DCOILBRENTEU_lag2,-0.06307769673776985,0.8407497432317551
119,BASELINE,d_gpr_daily_lag2,0.021554189930100182,0.3719476401476913
119,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
120,BASELINE,d_ttf_eur_mwh_lag2,1.5182227316732944,8.776430440866593e-131
120,BASELINE,d_DCOILBRENTEU_lag2,-0.0736910781469015,0.8085669716363797
120,BASELINE,d_gpr_daily_lag2,0.023496029075143737,0.3279619336589209
120,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
121,BASELINE,d_ttf_eur_mwh_lag2,1.5180252557164209,8.722871690151747e-90
121,BASELINE,d_DCOILBRENTEU_lag2,-0.08163977040351571,0.7931389911052207
121,BASELINE,d_gpr_daily_lag2,0.024442641474379558,0.3064248968743263
121,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
122,BASELINE,d_ttf_eur_mwh_lag2,1.5203343806990595,3.501241022381246e-91
122,BASELINE,d_DCOILBRENTEU_lag2,-0.08591437999218135,0.7811026497099927
122,BASELINE,d_gpr_daily_lag2,0.024781901850795627,0.2977655450844713
122,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
123,BASELINE,d_ttf_eur_mwh_lag2,1.5244831159312981,4.721397546639645e-93
123,BASELINE,d_DCOILBRENTEU_lag2,-0.09973238881296512,0.744878384059184
123,BASELINE,d_gpr_daily_lag2,0.023163006250387527,0.3293394589209778
123,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
124,BASELINE,d_ttf_eur_mwh_lag2,1.5253393302718012,2.9564644435062934e-94
124,BASELINE,d_DCOILBRENTEU_lag2,-0.08780947852290688,0.7733032742138783
124,BASELINE,d_gpr_daily_lag2,0.021857462038309985,0.3548793703361486
124,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
125,BASELINE,d_ttf_eur_mwh_lag2,1.5258232192518735,2.175578368387883e-95
125,BASELINE,d_DCOILBRENTEU_lag2,-0.09057380209476552,0.7652056248676748
125,BASELINE,d_gpr_daily_lag2,0.022560018693339248,0.3372220548184701
125,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
126,BASELINE,d_ttf_eur_mwh_lag2,1.5261818516193038,1.8436386537762313e-96
126,BASELINE,d_DCOILBRENTEU_lag2,-0.1020679970365543,0.7349818317118617
126,BASELINE,d_gpr_daily_lag2,0.02288114880070056,0.32789961765007325
126,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
127,BASELINE,d_ttf_eur_mwh_lag2,1.5262261769608618,1.442634559473554e-97
127,BASELINE,d_DCOILBRENTEU_lag2,-0.09613716904820378,0.7485675064080843
127,BASELINE,d_gpr_daily_lag2,0.0224303404013247,0.33610894390867163
127,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
128,BASELINE,d_ttf_eur_mwh_lag2,1.5263324493132795,1.3844297309716136e-98
128,BASELINE,d_DCOILBRENTEU_lag2,-0.0922344646014832,0.7574119191889435
128,BASELINE,d_gpr_daily_lag2,0.022352562107005414,0.33544830993223573
128,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
129,BASELINE,d_ttf_eur_mwh_lag2,1.527719031188397,6.276881888186563e-100
129,BASELINE,d_DCOILBRENTEU_lag2,-0.0869331122901586,0.7699877109892418
129,BASELINE,d_gpr_daily_lag2,0.021010177909057976,0.3636084305093795
129,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
130,BASELINE,d_ttf_eur_mwh_lag2,1.528009666632487,5.054655250315505e-101
130,BASELINE,d_DCOILBRENTEU_lag2,-0.08484765497787765,0.7743360761028777
130,BASELINE,d_gpr_daily_lag2,0.020349042144865066,0.37620006779597004
130,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
131,BASELINE,d_ttf_eur_mwh_lag2,1.5287509941035138,1.8270576691166456e-102
131,BASELINE,d_DCOILBRENTEU_lag2,-0.07784052684617307,0.7910496919194743
131,BASELINE,d_gpr_daily_lag2,0.02084579234557511,0.36250212813019667
131,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
132,BASELINE,d_ttf_eur_mwh_lag2,1.5300190879386721,1.7419968263204203e-103
132,BASELINE,d_DCOILBRENTEU_lag2,-0.0912970164504668,0.7551953034941739
132,BASELINE,d_gpr_daily_lag2,0.021640875604280862,0.3431327596119571
132,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
133,BASELINE,d_ttf_eur_mwh_lag2,1.5303568793523616,1.401125824724037e-104
133,BASELINE,d_DCOILBRENTEU_lag2,-0.09152958593688129,0.753395569179467
133,BASELINE,d_gpr_daily_lag2,0.02154383320486322,0.3431486813454727
133,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
134,BASELINE,d_ttf_eur_mwh_lag2,1.5305384372201387,9.53853199349228e-106
134,BASELINE,d_DCOILBRENTEU_lag2,-0.09285370993221474,0.7486990471765764
134,BASELINE,d_gpr_daily_lag2,0.021276459268809823,0.34679782212530874
134,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
135,BASELINE,d_ttf_eur_mwh_lag2,1.5311824414615205,3.616763714980216e-107
135,BASELINE,d_DCOILBRENTEU_lag2,-0.08727662791109626,0.7617387482813984
135,BASELINE,d_gpr_daily_lag2,0.02048637525993322,0.3627008860559059
135,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
136,BASELINE,d_ttf_eur_mwh_lag2,1.5310060257296263,2.878659229372403e-108
136,BASELINE,d_DCOILBRENTEU_lag2,-0.09383845661495625,0.7430667208332928
136,BASELINE,d_gpr_daily_lag2,0.02051164993796022,0.35960312820593554
136,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
137,BASELINE,d_ttf_eur_mwh_lag2,1.531266732900355,1.5827910230516178e-109
137,BASELINE,d_DCOILBRENTEU_lag2,-0.08987600715221576,0.7523340072654315
137,BASELINE,d_gpr_daily_lag2,0.01983405612180663,0.3733147223482578
137,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
138,BASELINE,d_ttf_eur_mwh_lag2,1.5316976237237383,8.51350014852732e-111
138,BASELINE,d_DCOILBRENTEU_lag2,-0.0922336676494214,0.7447379222120072
138,BASELINE,d_gpr_daily_lag2,0.018810695172324202,0.3960806565282553
138,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
139,BASELINE,d_ttf_eur_mwh_lag2,1.5321679855723083,3.757563497820921e-112
139,BASELINE,d_DCOILBRENTEU_lag2,-0.08967047010000598,0.7500851647982546
139,BASELINE,d_gpr_daily_lag2,0.01912654661581064,0.3870241102603035
139,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
140,BASELINE,d_ttf_eur_mwh_lag2,1.532432750963758,2.107061628810815e-113
140,BASELINE,d_DCOILBRENTEU_lag2,-0.08902096273662231,0.7503770091233357
140,BASELINE,d_gpr_daily_lag2,0.019425652996013863,0.37738487159009015
140,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
141,BASELINE,d_ttf_eur_mwh_lag2,1.5344595506953378,1.5834227048607835e-114
141,BASELINE,d_DCOILBRENTEU_lag2,-0.0891780615878974,0.7489247219173205
141,BASELINE,d_gpr_daily_lag2,0.018340437893459134,0.4035808838614624
141,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
142,BASELINE,d_ttf_eur_mwh_lag2,1.5360958374153857,2.8014377417711887e-116
142,BASELINE,d_DCOILBRENTEU_lag2,-0.09352493871042664,0.734407279547862
142,BASELINE,d_gpr_daily_lag2,0.01725052638020521,0.4297893801763577
142,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
143,BASELINE,d_ttf_eur_mwh_lag2,1.535130424663675,3.866198797475104e-117
143,BASELINE,d_DCOILBRENTEU_lag2,-0.0971841838271729,0.7234116990568681
143,BASELINE,d_gpr_daily_lag2,0.017433520034298832,0.42253117829689824
143,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
144,BASELINE,d_ttf_eur_mwh_lag2,1.5355264278224756,4.270848442214171e-118
144,BASELINE,d_DCOILBRENTEU_lag2,-0.0757247719026141,0.7828186890906765
144,BASELINE,d_gpr_daily_lag2,0.016792031471309716,0.4387267444411094
144,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
145,BASELINE,d_ttf_eur_mwh_lag2,1.53778780996607,4.10022898752262e-120
145,BASELINE,d_DCOILBRENTEU_lag2,-0.09722763852000535,0.7212798809740382
145,BASELINE,d_gpr_daily_lag2,0.018674577641511345,0.38753233209093974
145,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
146,BASELINE,d_ttf_eur_mwh_lag2,1.540054989705301,1.8985543662726289e-122
146,BASELINE,d_DCOILBRENTEU_lag2,-0.10033795098267573,0.7098728572469024
146,BASELINE,d_gpr_daily_lag2,0.018166914967051688,0.4001453485398062
146,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
147,BASELINE,d_ttf_eur_mwh_lag2,1.5423751493834974,1.5230249738414068e-124
147,BASELINE,d_DCOILBRENTEU_lag2,-0.09588378934156853,0.7202704693136672
147,BASELINE,d_gpr_daily_lag2,0.016134875790353758,0.453191490942886
147,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
148,BASELINE,d_ttf_eur_mwh_lag2,1.5421326326284581,1.2174551421233096e-125
148,BASELINE,d_DCOILBRENTEU_lag2,-0.10771757809948089,0.686373383128448
148,BASELINE,d_gpr_daily_lag2,0.01590747019406498,0.4576666922269098
148,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
149,BASELINE,d_ttf_eur_mwh_lag2,1.5425288495250118,1.0947332971991435e-126
149,BASELINE,d_DCOILBRENTEU_lag2,-0.12482239328050777,0.6390301597982998
149,BASELINE,d_gpr_daily_lag2,0.016277479592891463,0.4459551910235928
149,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
150,BASELINE,d_ttf_eur_mwh_lag2,1.54135278351468,1.3417607319401105e-125
150,BASELINE,d_DCOILBRENTEU_lag2,-0.14179060343309327,0.5962165962573378
150,BASELINE,d_gpr_daily_lag2,0.015959994270774054,0.45473702592974796
150,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
151,BASELINE,d_ttf_eur_mwh_lag2,1.5427682117786683,1.7538067686077775e-126
151,BASELINE,d_DCOILBRENTEU_lag2,-0.14587331797847175,0.5846427604516764
151,BASELINE,d_gpr_daily_lag2,0.015888825201435954,0.45507018091890883
151,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
152,BASELINE,d_ttf_eur_mwh_lag2,1.5395987926954409,1.4377486943395914e-126
152,BASELINE,d_DCOILBRENTEU_lag2,-0.1450428818310743,0.5854146338016115
152,BASELINE,d_gpr_daily_lag2,0.016547434326066618,0.4339096507754525
152,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
153,BASELINE,d_ttf_eur_mwh_lag2,1.5415322652666577,7.856273151368014e-128
153,BASELINE,d_DCOILBRENTEU_lag2,-0.1542436670294698,0.5609292073475463
153,BASELINE,d_gpr_daily_lag2,0.016462365594980412,0.43434522997105307
153,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
154,BASELINE,d_ttf_eur_mwh_lag2,1.5442032388672755,1.2848854536728734e-128
154,BASELINE,d_DCOILBRENTEU_lag2,-0.1729807269947734,0.5143727380260233
154,BASELINE,d_gpr_daily_lag2,0.017411803508111886,0.40762071220763463
154,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
155,BASELINE,d_ttf_eur_mwh_lag2,1.5516584658372938,2.8517527125405283e-128
155,BASELINE,d_DCOILBRENTEU_lag2,-0.20588401221363362,0.4504984176522946
155,BASELINE,d_gpr_daily_lag2,0.022817499563483064,0.288957625371547
155,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
156,BASELINE,d_ttf_eur_mwh_lag2,1.55039137101007,2.0807344923943564e-129
156,BASELINE,d_DCOILBRENTEU_lag2,-0.17636309318629206,0.5137330560748583
156,BASELINE,d_gpr_daily_lag2,0.022328887553458198,0.2976688388417488
156,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
157,BASELINE,d_ttf_eur_mwh_lag2,1.5513277894538335,1.3513486388359312e-130
157,BASELINE,d_DCOILBRENTEU_lag2,-0.1761834453171377,0.5127824785786055
157,BASELINE,d_gpr_daily_lag2,0.021872286886944467,0.30593881504890175
157,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
158,BASELINE,d_ttf_eur_mwh_lag2,1.5525696243479374,4.8607155928801205e-130
158,BASELINE,d_DCOILBRENTEU_lag2,-0.17649419938567087,0.5158509615249982
158,BASELINE,d_gpr_daily_lag2,0.025060787711580948,0.24179013309988073
158,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
159,BASELINE,d_ttf_eur_mwh_lag2,1.5511149969601865,3.3037474670087015e-131
159,BASELINE,d_DCOILBRENTEU_lag2,-0.16233675314530646,0.5474252884726081
159,BASELINE,d_gpr_daily_lag2,0.023773999161841784,0.2648167291941981
159,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
160,BASELINE,d_ttf_eur_mwh_lag2,1.5534849350096147,6.422318156047754e-132
160,BASELINE,d_DCOILBRENTEU_lag2,-0.0958627504281157,0.7202800495904287
160,BASELINE,d_gpr_daily_lag2,0.02102585849340753,0.32638386019372534
160,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
161,BASELINE,d_ttf_eur_mwh_lag2,1.5541885114733527,4.997147891415366e-133
161,BASELINE,d_DCOILBRENTEU_lag2,-0.10655501542197418,0.6893913759739244
161,BASELINE,d_gpr_daily_lag2,0.022407114072849475,0.2939449002574157
161,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
162,BASELINE,d_ttf_eur_mwh_lag2,1.556570508229675,1.456110422848505e-134
162,BASELINE,d_DCOILBRENTEU_lag2,-0.10863668696324996,0.6822739300176397
162,BASELINE,d_gpr_daily_lag2,0.021858475244998943,0.3038771654602537
162,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
163,BASELINE,d_ttf_eur_mwh_lag2,1.5560141250378452,1.3129536536075324e-135
163,BASELINE,d_DCOILBRENTEU_lag2,-0.1059691234238196,0.6887287895459442
163,BASELINE,d_gpr_daily_lag2,0.021410867338847502,0.31190303478345627
163,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
164,BASELINE,d_ttf_eur_mwh_lag2,1.5570289311435637,1.864061014387608e-136
164,BASELINE,d_DCOILBRENTEU_lag2,-0.11475943580505434,0.6635000017439667
164,BASELINE,d_gpr_daily_lag2,0.021414722708949514,0.30997630363933104
164,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
165,BASELINE,d_ttf_eur_mwh_lag2,1.5579975910248327,7.428316573922206e-138
165,BASELINE,d_DCOILBRENTEU_lag2,-0.11105358011656608,0.6727126349528502
165,BASELINE,d_gpr_daily_lag2,0.01963815532257939,0.3495375695623951
165,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
166,BASELINE,d_ttf_eur_mwh_lag2,1.5582388217397256,2.8728855993568877e-139
166,BASELINE,d_DCOILBRENTEU_lag2,-0.11174768870221174,0.6685865827603856
166,BASELINE,d_gpr_daily_lag2,0.01960789048164463,0.34870602572848053
166,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
167,BASELINE,d_ttf_eur_mwh_lag2,1.5578631037252721,2.4734900992199563e-140
167,BASELINE,d_DCOILBRENTEU_lag2,-0.10797013435558199,0.6779463479248007
167,BASELINE,d_gpr_daily_lag2,0.019729680018105638,0.344034017168818
167,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
168,BASELINE,d_ttf_eur_mwh_lag2,1.557855905820169,8.923163615794167e-142
168,BASELINE,d_DCOILBRENTEU_lag2,-0.1028881479591596,0.6905551643859935
168,BASELINE,d_gpr_daily_lag2,0.019138168934392512,0.356586892817382
168,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
169,BASELINE,d_ttf_eur_mwh_lag2,1.5587478536525126,1.2358668781738652e-142
169,BASELINE,d_DCOILBRENTEU_lag2,-0.09897563569302936,0.7003971450916475
169,BASELINE,d_gpr_daily_lag2,0.0173473486523646,0.40192193425208833
169,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
170,BASELINE,d_ttf_eur_mwh_lag2,1.561793197881587,2.238789440659968e-144
